,title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url,mean_volume,std_dev_volume,min_volume,max_volume,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short,opening_weekend
698,The-Divergent-Series-Insurgent,1557,64.8981666667,74.4839437157,71.9186261423,78.8516102966,58.7857115585,0.455084259259,135,The Divergent Series: Insurgent,http://www.movie-list.com/trailers/divergent2,"Action, Adventure, Romance",20-Mar-15,http://imdb.com/title/tt2908446/,0.110116202587,0.0935692671739,0.0,0.282396561246,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52263680.0
699,The-Way-Way-Back,3616,150.625,210.075330356,208.83445634,212.086102784,203.159377385,0.470182291667,320,"The Way, Way Back",http://www.movie-list.com/trailers/waywayback,Comedy,5-Jul-13,http://imdb.com/title/tt1727388/,0.139028773502,0.10035637745,0.0,0.458940009278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552788.0
700,Bad-Words,3433,143.143,92.4685671765,68.1711534523,98.2453664684,126.510344672,1.00217488263,142,Bad Words,http://www.movie-list.com/trailers/badwords,Comedy,14-Mar-14,http://imdb.com/title/tt2170299/,0.119622211691,0.0615012671649,0.0,0.287586582091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113301.0
701,Hitman-Agent-47,3593,149.816333333,113.313594584,104.490994688,120.923482419,97.3609832644,0.266411979167,560,Hitman: Agent 47,http://www.movie-list.com/trailers/hitmanagent47,"Action, Crime, Thriller",21-Aug-15,http://imdb.com/title/tt2679042/,0.122945886056,0.0753427162971,0.0,0.330398113612,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326530.0
702,Adult-Beginners,3216,134.092291667,184.906993111,178.329429678,186.889166233,192.108649137,0.826913043478,161,Adult Beginners,http://www.movie-list.com/trailers/adultbeginners,Comedy,24-Apr-15,http://imdb.com/title/tt3318750/,0.0780271736778,0.0309205069499,0.0,0.189408971555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36657.0
703,Danny-Collins,3817,159.159,125.481191437,106.834942246,132.719848574,137.207684968,0.72922311828,217,Danny Collins,http://www.movie-list.com/trailers/dannycollins,"Comedy, Drama",20-Mar-15,http://imdb.com/title/tt1772288/,0.103917035773,0.0311528701205,0.0,0.180904339048,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73200.0
704,Are-You-Here,3577,149.149,130.450496418,109.826587382,137.930133353,146.125799745,0.9425,154,Are You Here,http://www.movie-list.com/trailers/areyouhere,"Comedy, Romance",22-Aug-14,http://imdb.com/title/tt1545754/,0.070705271905,0.0356024201497,0.0,0.160582509347,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
705,The-Silence,2256,93.9583333333,115.693987469,86.3923576842,128.20987893,128.176428293,0.449561403509,209,The Silence,http://www.movie-list.com/trailers/silence,"Crime, Drama, Thriller",8-Mar-13,http://www.imdb.com/title/tt1361835/,0.052376674065,0.0439149380575,0.0,0.249080034491,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7992.0
706,The-Equalizer,3102,127.142271423,66.8752081551,55.3771642934,68.2883409515,89.8045404323,0.337754728899,370,The Equalizer,http://www.movie-list.com/trailers/equalizer,"Action, Crime, Thriller",26-Sep-14,http://imdb.com/title/tt0455944/,0.100470120641,0.0408498933699,0.0,0.212240422188,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34137828.0
707,Reach-Me,3375,140.723916667,80.6898266368,74.3725593411,84.0794249905,79.8705805289,0.238692269076,581,Reach Me,http://www.movie-list.com/trailers/reachme,Drama,21-Nov-14,http://imdb.com/title/tt0959306/,0.0911219792793,0.0501892222996,0.0,0.298690824455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
708,Terminator-Genisys,3625,151.151,82.5065381511,87.7858923448,82.5157417808,68.689425473,0.245731597222,600,Terminator: Genisys,http://www.movie-list.com/trailers/terminatorgenisys,,1-Jul-15,http://imdb.com/title/tt1340138/,0.0945697274475,0.0487317824974,0.0,0.199842585214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28700000.0
709,Parkland,3505,146.146,127.343799859,109.999456477,135.438271796,131.251726093,0.255776722615,566,Parkland,http://www.movie-list.com/trailers/parkland,Drama,20-Sep-13,http://imdb.com/title/tt2345112/,0.106216265512,0.0470033963943,0.0,0.276515474613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310246.0
710,The-Power-of-Few,3436,143.268125,139.054841384,124.706394355,146.753612658,137.155521764,0.352813172043,403,The Power of Few,http://www.movie-list.com/trailers/poweroffew,"Action, Crime, Drama",15-Feb-13,http://www.imdb.com/title/tt0817545/,0.0555639008132,0.0332822267373,0.0,0.145416523247,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9350.0
711,The-Nice-Guys,4368,182.140291667,77.0613326387,67.0009806903,77.6260469079,100.598683995,0.592726347635,303,The Nice Guys,http://www.movie-list.com/trailers/niceguys,"Crime, Mystery, Thriller",20-May-16,http://imdb.com/title/tt3799694/,0.0741864148589,0.0371937612339,0.0,0.20332365434,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11203270.0
712,Behaving-Badly,3099,129.212416667,156.537898007,133.606588476,162.567229609,185.753727461,0.46807709854,274,Behaving Badly,http://www.movie-list.com/trailers/behavingbadly,Comedy,1-Aug-14,http://imdb.com/title/tt2314824/,0.0220552957094,0.00931010814411,0.0,0.0804310612063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
713,Aloha,3671,153.069583333,114.943712229,104.264834436,118.206254588,126.244576958,0.400355392157,374,Aloha,http://www.movie-list.com/trailers/aloha,"Comedy, Drama, Romance",29-May-15,http://imdb.com/title/tt1243974/,0.072976412305,0.0378693751966,0.0,0.170744989517,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9670235.0
714,Underdogs-aka-The-Unbeatables,2887,120.25,181.261678642,168.989778327,181.816438459,210.740215126,0.435688405797,276,Underdogs (aka: The Unbeatables),http://www.movie-list.com/trailers/underdogs,"Animation, Adventure, Family",14-Aug-15,http://imdb.com/title/tt1634003/,0.225390505456,0.0858415970881,0.00146822398492,0.431564268884,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
715,The-Disappearance-of-Eleanor-Rigby,3385,141.141,76.9382070076,68.2146771256,79.0826240669,88.8363130482,0.840660179641,167,The Disappearance of Eleanor Rigby,http://www.movie-list.com/trailers/disappearanceofeleanorrigby,Drama,12-Sep-14,http://imdb.com/title/tt3729920/,0.12164688373,0.0576248126082,0.0,0.315224147432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66941.0
716,World-War-Z,3507,146.229416667,129.284931898,114.218610368,137.251353791,127.881092843,0.367010727191,369,World War Z,http://www.movie-list.com/trailers/worldwarz,"Action, Drama, Horror",21-Jun-13,http://imdb.com/title/tt0816711/,0.131124997906,0.0909412427639,0.0,0.365556112337,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66411834.0
717,Sabotage,3408,142.100291667,143.151531434,129.460529543,149.183684826,148.113650536,0.267137554928,531,Sabotage,http://www.movie-list.com/trailers/sabotage,"Action, Crime, Drama",28-Mar-14,http://imdb.com/title/tt1742334/,0.134680736409,0.0830124835479,0.0,0.370035036677,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5272444.0
718,Laggies,3379,140.89075,134.911564262,123.20852575,137.317803779,153.324430673,0.561471218206,249,Laggies,http://www.movie-list.com/trailers/laggies,"Comedy, Drama",24-Oct-14,http://imdb.com/title/tt2034031/,0.0868898899202,0.0432145816032,0.0,0.199032036653,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69726.0
719,The-Hunger-Games-Mockingjay-Part-2,2544,106.064291667,98.3528700446,82.2852259961,105.975814973,101.315900046,0.633208333333,165,The Hunger Games: Mockingjay - Part 2,http://www.movie-list.com/trailers/hungergames4,,20-Nov-15,http://imdb.com/title/tt1951266/,0.103796000545,0.0510534619581,0.0,0.232826904257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102665981.0
720,The-Colony,3364,140.265125,112.347521459,101.316140793,124.908919304,76.6893977569,0.30438609857,443,The Colony,http://www.movie-list.com/trailers/colony,,20-Sep-13,http://imdb.com/title/tt1160996/,0.145481667755,0.0770668171858,0.0,0.351579298735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
721,In-Secret,3626,151.192708333,56.9918634289,43.6161287755,64.8668427714,51.5628581675,0.741843532986,192,In Secret,http://www.movie-list.com/trailers/insecret,"Romance, Crime, Drama, Thriller",21-Feb-14,http://imdb.com/title/tt0409379/,0.118249357228,0.087318927947,0.0,0.402439259489,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265515.0
722,No-One-Lives,2882,120.161708333,49.7060146108,45.1276297892,48.251244892,69.244608028,0.3280497851,349,No One Lives,http://www.movie-list.com/trailers/noonelives,"Horror, Thriller",10-May-13,http://www.imdb.com/title/tt1763264/,0.086642991934,0.059522622288,0.0,0.320274530323,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47798.0
723,Tracers,3639,145.52,111.507932339,112.345737878,111.888940171,107.447222867,0.255281690141,568,Tracers,http://www.movie-list.com/trailers/tracers,"Thriller, Action",TBA 2015,http://imdb.com/title/tt2401097/,0.0930940231173,0.0602533021068,0.0,0.2593595978,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
724,Drunk-Stoned-Brilliant-Dead-The-Story-of-the-National-Lampoon,3693,153.987166667,206.243408271,198.683637432,206.533162851,224.753530256,0.501554001203,277,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,http://www.movie-list.com/trailers/drunkstonedbrilliantdead,"Documentary, Biography, Comedy",25-Sep-15,http://imdb.com/title/tt1674785/,0.0859453160428,0.0431127353183,0.0,0.283887336064,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6842.0
725,Edge-of-Tomorrow,3606,150.358541667,107.322439369,102.498347058,113.320414496,89.1807028432,0.33976552673,424,Edge of Tomorrow,http://www.movie-list.com/trailers/edgeoftomorrow,,6-Jun-14,http://imdb.com/title/tt1631867/,0.0629796365212,0.0302708943342,0.0,0.131179598096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28760246.0
726,Rosewater,3515,146.563083333,129.395609647,112.699419111,139.716478303,120.141934305,0.515666666667,275,Rosewater,http://www.movie-list.com/trailers/rosewater,Drama,7-Nov-14,http://imdb.com/title/tt2752688/,0.122450929027,0.0597925447055,0.0,0.369296305225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567038.0
727,This-is-Where-I-Leave-You,3672,153.111291667,157.733301075,143.401645043,162.861739107,169.041302773,0.619471311475,244,This is Where I Leave You,http://www.movie-list.com/trailers/thisiswhereileaveyou,"Comedy, Drama",19-Sep-14,http://imdb.com/title/tt1371150/,0.101350659151,0.0529590126913,0.0,0.237625839135,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11558149.0
728,Fat,2600,108.399958333,106.944962106,100.004024856,106.152339631,129.318734322,0.636883691207,163,Fat,http://www.movie-list.com/trailers/fat,Drama,TBA 2014,http://imdb.com/title/tt2597098/,0.131149616596,0.076743273235,0.0,0.313792278234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
729,Crystal-Fairy,3488,145.436958333,138.297095509,116.218882868,145.26635802,160.420344404,1.08157291667,132,Crystal Fairy,http://www.movie-list.com/trailers/crystalfairy,"Adventure, Comedy",12-Jul-13,http://www.imdb.com/title/tt2332579/,0.0544572839066,0.0235779076525,0.0,0.11396178859,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25052.0
730,Paddington,1395,58.1414166667,69.3877746462,51.45677715,79.7844160696,62.9288747652,0.417083333333,136,Paddington,http://www.movie-list.com/trailers/paddington,"Adventure, Comedy, Family",16-Jan-15,http://imdb.com/title/tt1109624/,0.083068464685,0.0426150265911,0.0,0.149507153298,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25205000.0
731,The-Song,3320,138.429958333,121.453656894,116.882357718,121.733505966,132.104843602,0.394149691358,351,The Song,http://www.movie-list.com/trailers/song,"Drama, Music, Romance",26-Sep-14,http://imdb.com/title/tt2517044/,0.0867610942685,0.0495367590107,0.0,0.175061007149,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,568596.0
732,A-Case-of-You,3241,135.135,133.884348607,118.771001512,138.42363006,150.254608857,0.921011415525,146,A Case of You,http://www.movie-list.com/trailers/caseofyou,"Comedy, Romance",6-Nov-13,http://imdb.com/title/tt1817081/,0.0939945657826,0.0345813118206,0.0,0.18799239976,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
733,Housebound,2436,97.4,54.6967560634,55.1829749607,53.671636451,58.748370622,0.296125,320,Housebound,http://www.movie-list.com/trailers/housebound,"Comedy, Horror, Thriller",17-Oct-14,http://imdb.com/title/tt3504048/,0.226199262034,0.126382524117,0.0,0.598863344054,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
734,Now-You-See-Me,2455,102.35225,101.666193806,118.63572633,96.0327849173,86.269565435,0.201255271084,498,Now You See Me,http://www.movie-list.com/trailers/nowyouseeme,Thriller ,31-May-13,http://imdb.com/title/tt1670345/,0.126099908971,0.0615483527408,0.0,0.297446973879,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29254674.0
735,Our-Brand-Is-Crisis,3600,150.108291667,113.230140753,102.966302185,117.7794447,116.815605184,0.530697431302,279,Our Brand Is Crisis,http://www.movie-list.com/trailers/ourbrandiscrisis,"Comedy, Drama",30-Oct-15,http://imdb.com/title/tt1018765/,0.0848240719205,0.0351849650591,0.0,0.182820285435,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3238433.0
736,Selfless,4539,151.417933333,149.260145398,144.835862274,151.363595122,150.160314274,0.260605172414,580,Self/less,http://www.movie-list.com/trailers/selfless,,10-Jul-15,http://imdb.com/title/tt2140379/,0.176736704489,0.110698270522,0.0,0.491999719801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5379000.0
737,The-Prince,2305,96.096,108.14573283,85.8531691583,116.455192181,123.903708409,0.264767265193,362,The Prince,http://www.movie-list.com/trailers/prince,"Action, Thriller",22-Aug-14,http://imdb.com/title/tt1085492/,0.157088188875,0.0605855242866,0.0,0.265799524117,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
738,Money-Monster,3907,162.91275,82.6155727905,75.4033045474,87.4889372559,76.504551685,0.485725574713,319,Money Monster,http://www.movie-list.com/trailers/moneymonster,"Drama, Thriller",13-May-16,http://imdb.com/title/tt2241351/,0.0831407770173,0.0398037011223,0.0,0.229557916833,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14788157.0
739,Squirrels,3176,132.291666667,127.209462365,116.509880391,125.711133026,163.089684476,0.212011771001,623,Squirrels,http://www.movie-list.com/trailers/squirrels,"Horror, Thriller",TBA 2014,,0.051240482184,0.0636748474064,0.0,0.312278909835,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
740,A-Most-Violent-Year,1943,80.9975833333,74.4812672443,50.8798360552,86.7491752264,73.2589332416,0.307358333333,260,A Most Violent Year,http://www.movie-list.com/trailers/amostviolentyear,"Action, Crime, Drama",31-Dec-14,http://imdb.com/title/tt2937898/,0.102462005855,0.0572180293676,0.0,0.238196654238,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188000.0
741,Ouija,4512,150.517033333,67.6380957688,57.2608862584,74.5797762953,59.1621770245,0.37612575,400,Ouija,http://www.movie-list.com/trailers/ouija,"Thriller, Horror",24-Oct-14,http://imdb.com/title/tt1204977/,0.113634542471,0.0624677351247,0.0,0.325862924029,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20006000.0
742,Enemy,3001,125.125,91.4510625289,60.5157275835,103.516892076,110.513121976,0.699693247126,174,Enemy,http://www.movie-list.com/trailers/enemy,"Mystery, Thriller",14-Mar-14,http://imdb.com/title/tt2316411/,0.0999137553461,0.0521366698751,0.0,0.231552428011,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000.0
743,Hits,2902,120.995875,148.123423604,131.836969774,145.986312939,201.959540731,0.678644067797,177,Hits,http://www.movie-list.com/trailers/hits,"Comedy, Drama",TBA 2015,http://imdb.com/title/tt3145220/,0.0774195830733,0.035070171769,0.00880294883228,0.183730172493,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
744,Contracted,2697,112.445666667,81.8534605612,73.8460564296,82.334384684,100.443776183,0.387082602339,285,Contracted,http://www.movie-list.com/trailers/contracted,"Drama, Horror, Thriller",22-Nov-13,http://imdb.com/title/tt2281159/,0.074696628229,0.0448627283342,0.0,0.213912965073,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3328.0
745,Maniac,3098,129.170708333,104.55255349,96.0644430268,107.984177636,109.229642081,0.281554472903,449,Maniac,http://www.movie-list.com/trailers/maniac,"Crime, Horror, Thriller",21-Jun-13,http://www.imdb.com/title/tt2103217/,0.107682066963,0.0519176925749,0.00868688544705,0.271359537157,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5571.0
746,The-Call,3482,145.186708333,73.6480666175,75.1878118367,72.3194932046,76.5165539328,0.300107230392,476,The Call,http://www.movie-list.com/trailers/call,Thriller,15-Mar-13,http://www.imdb.com/title/tt1911644/,0.170810473632,0.0740051804561,0.0,0.372321779041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17118745.0
747,10-Cloverfield-Lane,2472,103.061291667,71.081705735,57.9804937045,78.6174464262,66.6920624077,0.717028368794,141,10 Cloverfield Lane,http://www.movie-list.com/trailers/10cloverfieldlane,,11-Mar-16,http://imdb.com/title/tt1179933/,0.25008619593,0.14168504761,0.0,0.476867709245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24702752.0
748,Wish-I-Was-Here,2390,99.6412083333,116.727316104,105.531441141,119.615473831,131.313028148,0.924665880503,106,Wish I Was Here,http://www.movie-list.com/trailers/wishiwashere,"Comedy, Drama",18-Jul-14,http://imdb.com/title/tt2870708/,0.182738464086,0.0920598558056,0.0,0.308174801522,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484401.0
749,Air,2209,92.092,37.9753796711,41.8224643723,36.9926990858,32.9818483057,1.558375,55,Air,http://www.movie-list.com/trailers/air,,TBA 2014,http://imdb.com/title/tt2091478/,0.0955581254817,0.0446393975115,0.0,0.223702979683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
750,Bus-657,3483,145.083333333,140.070618383,127.667725091,143.451092341,155.30652762,0.227344992051,629,Bus 657,http://www.movie-list.com/trailers/bus657,"Action, Thriller",TBA 2015,http://imdb.com/title/tt3276924/,0.0884038441266,0.0501252340983,0.00481336154623,0.299498334261,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
751,Adore,3006,120.2,144.875383858,129.057540744,153.85388598,140.244332102,0.350615835777,341,Adore,http://www.movie-list.com/trailers/adore,Drama,6-Sep-13,http://imdb.com/title/tt2103267/,0.0784721230585,0.0338065545712,0.0,0.181392276971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19646.0
752,Breaking-the-Girls,2317,96.5965,58.5982641826,37.1954306668,65.0386314174,81.6041518798,0.257944852941,374,Breaking the Girls,http://www.movie-list.com/trailers/breakingthegirls,"Crime, Thriller",26-Jul-13,http://www.imdb.com/title/tt1510686/,0.10115451621,0.0585812223128,0.0,0.289093385007,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
753,Dumb-and-Dumber-To,3859,160.75,207.896003579,196.616812263,212.060352943,216.208870317,0.830815018315,182,Dumb and Dumber To,http://www.movie-list.com/trailers/dumbanddumberto,Comedy,14-Nov-14,http://imdb.com/title/tt2096672/,0.0859052973713,0.0622269774491,0.0,0.289904376461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38053000.0
754,Tyler-Perrys-A-Madea-Christmas,3058,127.502375,120.160368616,101.860568144,125.742026075,139.505925368,0.814395833333,154,Tyler Perry's A Madea Christmas,http://www.movie-list.com/trailers/madeachristmas,"Comedy, Drama",12-Dec-13,http://imdb.com/title/tt2609758/,0.109784607295,0.0416231956586,0.0,0.230061887425,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16007634.0
755,Bends,4303,143.5434,110.232044081,112.798905666,108.953524489,110.181862302,1.97068666667,65,Bends,http://www.movie-list.com/trailers/bends,Drama,TBA 2014,http://imdb.com/title/tt2852460/,0.0284529730636,0.0232394615293,0.0,0.12294915747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
756,My-Old-Lady,3526,147.021875,95.9533970796,71.8918095694,104.913992909,112.986152294,0.500357163242,292,My Old Lady,http://www.movie-list.com/trailers/myoldlady,"Comedy, Drama",10-Sep-14,http://imdb.com/title/tt2908856/,0.0528810460678,0.0260592180577,0.0,0.162474987763,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124680.0
757,Out-of-the-Dark,3615,120.587133333,59.2070924594,53.2103953509,60.1411064985,70.1725945125,0.527665781711,226,Out of the Dark,http://www.movie-list.com/trailers/outofthedark,"Horror, Thriller",27-Feb-15,http://imdb.com/title/tt2872724/,0.120326276613,0.0609275027459,0.0,0.329497338477,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
758,Kite,3423,142.583333333,142.865415526,92.3744028881,173.081805156,119.786726982,0.466120218579,305,Kite,http://www.movie-list.com/trailers/kite,"Action, Thriller",10-Oct-14,http://imdb.com/title/tt2044801/,0.0937099578969,0.0525053984382,0.0,0.226867305803,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
759,Creed,3913,163.163,106.730244847,102.580094864,107.226713972,115.148889391,0.461840521442,342,Creed,http://www.movie-list.com/trailers/creed,"Drama, Sport",25-Nov-15,http://imdb.com/title/tt3076658/,0.0888831617624,0.0477096351314,0.0,0.218529319851,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29632823.0
760,The-English-Teacher,3347,139.556083333,161.98859945,146.16829526,166.935783457,178.136764104,0.834419444444,165,The English Teacher,http://www.movie-list.com/trailers/englishteacher,"Comedy, Drama",17-May-13,http://www.imdb.com/title/tt2055765/,0.0795488727502,0.0285899713965,0.00191463703683,0.215485093013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
761,13-Minutes,2438,101.541666667,84.724414927,81.9933170843,86.264202917,84.0309240197,0.398478835979,252,13 Minutes,http://www.movie-list.com/trailers/13minutes,"Biography, Drama, History",TBA 2015,http://imdb.com/title/tt1708135/,0.103916970483,0.0477275130031,0.0134712267691,0.247354480538,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
762,The-Hunger-Games-Mockingjay-Part-1,1849,77.077,367.651669746,368.210822961,366.759795412,371.100481196,2.56923333333,25,The Hunger Games: Mockingjay - Part 1,http://www.movie-list.com/trailers/hungergames3,,21-Nov-14,http://imdb.com/title/tt1951265/,0.086555006349,0.051707439258,0.0,0.218739338718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121897634.0
763,The-Protector-2,2264,94.3859583333,98.4128697412,84.8932475126,104.12678838,104.525028778,0.367196895425,255,The Protector 2,http://www.movie-list.com/trailers/protector2,Action,2-May-14,http://imdb.com/title/tt1925518/,0.117459973304,0.0619044382213,0.0,0.267698293688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.0
764,Chi-Raq,3681,153.486666667,101.642467573,86.4662297752,106.239047865,117.854301725,0.810845878136,186,Chi-Raq,http://www.movie-list.com/trailers/chiraq,Drama,4-Dec-15,http://imdb.com/title/tt4594834/,0.0642548484629,0.0296455754158,0.0,0.210175684936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198356.0
765,Misconduct,3136,130.625,50.0101013911,42.9160688432,52.9318100485,53.6097887315,0.824519230769,156,Misconduct,http://www.movie-list.com/trailers/misconduct,"Drama, Thriller",5-Feb-16,http://imdb.com/title/tt3658772/,0.107343222823,0.0557290028615,0.0,0.304036690116,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
766,Get-Santa,3186,132.708333333,184.335350019,175.341096155,188.455904238,186.862110445,0.354835115865,374,Get Santa,http://www.movie-list.com/trailers/getsanta,"Comedy, Family",12-Dec-14,http://imdb.com/title/tt1935940/,0.0927915121946,0.0406935825679,0.00178757464875,0.220356466605,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
767,Homefront,3611,150.567083333,81.2985936214,75.1199715429,85.1105299797,77.9416932375,0.260807189542,561,Homefront,http://www.movie-list.com/trailers/homefront,"Action, Thriller",27-Nov-13,http://imdb.com/title/tt2312718/,0.124395955603,0.0776207765745,0.0,0.416148849774,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6915241.0
